,file_name,category,duration,sample_rate,num_channels
2359,/content/lang5000/english/common_voice_en_37947807.mp3,english,5.4,32000,1
2360,/content/lang5000/english/common_voice_en_37947851.mp3,english,6.516,32000,1
2361,/content/lang5000/english/common_voice_en_37947853.mp3,english,6.876,32000,1
2362,/content/lang5000/english/common_voice_en_37947857.mp3,english,6.48,32000,1
2363,/content/lang5000/english/common_voice_en_37947879.mp3,english,5.148,32000,1
2364,/content/lang5000/english/common_voice_en_37947897.mp3,english,6.876,32000,1
2365,/content/lang5000/english/common_voice_en_37948255.mp3,english,7.38,32000,1
2366,/content/lang5000/english/common_voice_en_37948270.mp3,english,5.94,32000,1
2367,/content/lang5000/english/common_voice_en_37948312.mp3,english,6.84,32000,1
2368,/content/lang5000/english/common_voice_en_37948320.mp3,english,6.048,32000,1
2369,/content/lang5000/english/common_voice_en_37948328.mp3,english,6.3,32000,1
2370,/content/lang5000/english/common_voice_en_37948429.mp3,english,6.48,32000,1
2371,/content/lang5000/english/common_voice_en_37948448.mp3,english,7.956,32000,1
2372,/content/lang5000/english/common_voice_en_37948596.mp3,english,6.228,32000,1
2373,/content/lang5000/english/common_voice_en_37948617.mp3,english,7.668,32000,1
2374,/content/lang5000/english/common_voice_en_37948828.mp3,english,6.228,32000,1
2375,/content/lang5000/english/common_voice_en_37948829.mp3,english,5.04,32000,1
2376,/content/lang5000/english/common_voice_en_37948831.mp3,english,4.608,32000,1
2377,/content/lang5000/english/common_voice_en_37948855.mp3,english,7.308,32000,1
2378,/content/lang5000/english/common_voice_en_37948864.mp3,english,4.716,32000,1
2379,/content/lang5000/english/common_voice_en_37948874.mp3,english,3.42,32000,1
2380,/content/lang5000/english/common_voice_en_37948890.mp3,english,6.3,32000,1
2381,/content/lang5000/english/common_voice_en_37948902.mp3,english,7.848,32000,1
2382,/content/lang5000/english/common_voice_en_37948917.mp3,english,6.516,32000,1
2383,/content/lang5000/english/common_voice_en_37949075.mp3,english,7.416,32000,1
2384,/content/lang5000/english/common_voice_en_37949423.mp3,english,6.12,32000,1
2385,/content/lang5000/english/common_voice_en_37949424.mp3,english,6.516,32000,1
2386,/content/lang5000/english/common_voice_en_37949565.mp3,english,4.788,32000,1
2387,/content/lang5000/english/common_voice_en_37949589.mp3,english,7.128,32000,1
2388,/content/lang5000/english/common_voice_en_37949609.mp3,english,5.508,32000,1
2389,/content/lang5000/english/common_voice_en_37949616.mp3,english,6.3,32000,1
2390,/content/lang5000/english/common_voice_en_37949714.mp3,english,6.84,32000,1
2391,/content/lang5000/english/common_voice_en_37949743.mp3,english,5.256,32000,1
2392,/content/lang5000/english/common_voice_en_37949757.mp3,english,7.668,32000,1
2393,/content/lang5000/english/common_voice_en_37950141.mp3,english,8.136,32000,1
2394,/content/lang5000/english/common_voice_en_37950144.mp3,english,7.38,32000,1
2395,/content/lang5000/english/common_voice_en_37950197.mp3,english,9.72,32000,1
2396,/content/lang5000/english/common_voice_en_37950198.mp3,english,10.26,32000,1
2397,/content/lang5000/english/common_voice_en_37950223.mp3,english,6.336,32000,1
2398,/content/lang5000/english/common_voice_en_37950236.mp3,english,4.5,32000,1
2399,/content/lang5000/english/common_voice_en_37950261.mp3,english,8.676,32000,1
2400,/content/lang5000/english/common_voice_en_37950295.mp3,english,10.26,32000,1
2401,/content/lang5000/english/common_voice_en_37950302.mp3,english,7.128,32000,1
2402,/content/lang5000/english/common_voice_en_37950441.mp3,english,5.04,32000,1
2403,/content/lang5000/english/common_voice_en_37950578.mp3,english,3.528,32000,1
2404,/content/lang5000/english/common_voice_en_37950721.mp3,english,6.156,32000,1
2405,/content/lang5000/english/common_voice_en_37950723.mp3,english,6.228,32000,1
2406,/content/lang5000/english/common_voice_en_37950951.mp3,english,3.528,32000,1
2407,/content/lang5000/english/common_voice_en_37951070.mp3,english,5.184,32000,1
2408,/content/lang5000/english/common_voice_en_37951137.mp3,english,4.716,32000,1
2409,/content/lang5000/english/common_voice_en_37951234.mp3,english,7.236,32000,1
2410,/content/lang5000/english/common_voice_en_37951375.mp3,english,4.176,32000,1
2411,/content/lang5000/english/common_voice_en_37951460.mp3,english,3.096,32000,1
2412,/content/lang5000/english/common_voice_en_37951520.mp3,english,6.696,32000,1
2413,/content/lang5000/english/common_voice_en_37951572.mp3,english,4.752,32000,1
2414,/content/lang5000/english/common_voice_en_37951781.mp3,english,6.192,32000,1
2415,/content/lang5000/english/common_voice_en_37951792.mp3,english,5.436,32000,1
2416,/content/lang5000/english/common_voice_en_37951798.mp3,english,5.616,32000,1
2417,/content/lang5000/english/common_voice_en_37951827.mp3,english,5.436,32000,1
2418,/content/lang5000/english/common_voice_en_37951926.mp3,english,6.408,32000,1
2419,/content/lang5000/english/common_voice_en_37951967.mp3,english,8.1,32000,1
2420,/content/lang5000/english/common_voice_en_37951978.mp3,english,5.22,32000,1
2421,/content/lang5000/english/common_voice_en_37951998.mp3,english,4.716,32000,1
2422,/content/lang5000/english/common_voice_en_37952015.mp3,english,6.48,32000,1
2423,/content/lang5000/english/common_voice_en_37952026.mp3,english,4.968,32000,1
2424,/content/lang5000/english/common_voice_en_37952043.mp3,english,4.14,32000,1
2425,/content/lang5000/english/common_voice_en_37952097.mp3,english,5.688,32000,1
2426,/content/lang5000/english/common_voice_en_37952163.mp3,english,3.456,32000,1
2427,/content/lang5000/english/common_voice_en_37952548.mp3,english,3.888,32000,1
2428,/content/lang5000/english/common_voice_en_37952571.mp3,english,5.076,32000,1
2429,/content/lang5000/english/common_voice_en_37952589.mp3,english,4.14,32000,1
2430,/content/lang5000/english/common_voice_en_37952591.mp3,english,7.488,32000,1
2431,/content/lang5000/english/common_voice_en_37952627.mp3,english,5.22,32000,1
2432,/content/lang5000/english/common_voice_en_37952688.mp3,english,4.536,32000,1
2433,/content/lang5000/english/common_voice_en_37952700.mp3,english,5.868,32000,1
2434,/content/lang5000/english/common_voice_en_37952713.mp3,english,5.256,32000,1
2435,/content/lang5000/english/common_voice_en_37952897.mp3,english,6.84,32000,1
2436,/content/lang5000/english/common_voice_en_37952911.mp3,english,4.86,32000,1
2437,/content/lang5000/english/common_voice_en_37952933.mp3,english,6.3,32000,1
2438,/content/lang5000/english/common_voice_en_37952934.mp3,english,2.808,32000,1
2439,/content/lang5000/english/common_voice_en_37953161.mp3,english,4.896,32000,1
2440,/content/lang5000/english/common_voice_en_37953210.mp3,english,5.04,32000,1
2441,/content/lang5000/english/common_voice_en_37953522.mp3,english,4.176,32000,1
2442,/content/lang5000/english/common_voice_en_37953557.mp3,english,5.868,32000,1
2443,/content/lang5000/english/common_voice_en_37953649.mp3,english,5.148,32000,1
2444,/content/lang5000/english/common_voice_en_37953666.mp3,english,4.356,32000,1
2445,/content/lang5000/english/common_voice_en_37953677.mp3,english,4.068,32000,1
2446,/content/lang5000/english/common_voice_en_37953783.mp3,english,7.02,32000,1
2447,/content/lang5000/english/common_voice_en_37953822.mp3,english,4.788,32000,1
2448,/content/lang5000/english/common_voice_en_37953839.mp3,english,5.616,32000,1
2449,/content/lang5000/english/common_voice_en_37953840.mp3,english,5.076,32000,1
2450,/content/lang5000/english/common_voice_en_37953848.mp3,english,3.708,32000,1
2451,/content/lang5000/english/common_voice_en_37953915.mp3,english,5.508,32000,1
2452,/content/lang5000/english/common_voice_en_37953930.mp3,english,5.94,32000,1
2453,/content/lang5000/english/common_voice_en_37954449.mp3,english,6.696,32000,1
2454,/content/lang5000/english/common_voice_en_37954475.mp3,english,7.236,32000,1
2455,/content/lang5000/english/common_voice_en_37955579.mp3,english,5.58,32000,1
2456,/content/lang5000/english/common_voice_en_37955998.mp3,english,6.336,32000,1
2457,/content/lang5000/english/common_voice_en_37957392.mp3,english,5.4,32000,1
2458,/content/lang5000/english/common_voice_en_37957394.mp3,english,4.68,32000,1
2459,/content/lang5000/english/common_voice_en_37957395.mp3,english,5.22,32000,1
2460,/content/lang5000/english/common_voice_en_37957427.mp3,english,4.32,32000,1
2461,/content/lang5000/english/common_voice_en_37957446.mp3,english,5.076,32000,1
2462,/content/lang5000/english/common_voice_en_37957540.mp3,english,5.76,32000,1
2463,/content/lang5000/english/common_voice_en_37957579.mp3,english,5.832,32000,1
2464,/content/lang5000/english/common_voice_en_37957607.mp3,english,8.82,32000,1
2465,/content/lang5000/english/common_voice_en_37957631.mp3,english,5.76,32000,1
2466,/content/lang5000/english/common_voice_en_37957634.mp3,english,4.428,32000,1
2467,/content/lang5000/english/common_voice_en_37957698.mp3,english,4.608,32000,1
2468,/content/lang5000/english/common_voice_en_37957707.mp3,english,5.58,32000,1
2469,/content/lang5000/english/common_voice_en_37957710.mp3,english,3.888,32000,1
2470,/content/lang5000/english/common_voice_en_37957720.mp3,english,4.968,32000,1
2471,/content/lang5000/english/common_voice_en_37957722.mp3,english,5.868,32000,1
2472,/content/lang5000/english/common_voice_en_37957729.mp3,english,4.068,32000,1
2473,/content/lang5000/english/common_voice_en_37957741.mp3,english,5.04,32000,1
2474,/content/lang5000/english/common_voice_en_37957928.mp3,english,5.616,32000,1
2475,/content/lang5000/english/common_voice_en_37957985.mp3,english,4.536,32000,1
2476,/content/lang5000/english/common_voice_en_37957997.mp3,english,5.04,32000,1
2477,/content/lang5000/english/common_voice_en_37958017.mp3,english,5.688,32000,1
2478,/content/lang5000/english/common_voice_en_37958264.mp3,english,5.94,32000,1
2479,/content/lang5000/english/common_voice_en_37958333.mp3,english,7.308,32000,1
2480,/content/lang5000/english/common_voice_en_37958367.mp3,english,5.868,32000,1
2481,/content/lang5000/english/common_voice_en_37958372.mp3,english,5.076,32000,1
2482,/content/lang5000/english/common_voice_en_37958398.mp3,english,5.148,32000,1
2483,/content/lang5000/english/common_voice_en_37958416.mp3,english,5.688,32000,1
2484,/content/lang5000/english/common_voice_en_37958418.mp3,english,6.048,32000,1
2485,/content/lang5000/english/common_voice_en_37958509.mp3,english,6.048,32000,1
2486,/content/lang5000/english/common_voice_en_37959512.mp3,english,7.38,32000,1
2487,/content/lang5000/english/common_voice_en_37959546.mp3,english,6.516,32000,1
2488,/content/lang5000/english/common_voice_en_37959557.mp3,english,5.58,32000,1
2489,/content/lang5000/english/common_voice_en_37959565.mp3,english,5.472,32000,1
2490,/content/lang5000/english/common_voice_en_37959568.mp3,english,5.256,32000,1
2491,/content/lang5000/english/common_voice_en_37959570.mp3,english,5.292,32000,1
2492,/content/lang5000/english/common_voice_en_37959580.mp3,english,7.416,32000,1
2493,/content/lang5000/english/common_voice_en_37959633.mp3,english,5.472,32000,1
2494,/content/lang5000/english/common_voice_en_37959634.mp3,english,6.948,32000,1
2495,/content/lang5000/english/common_voice_en_37959639.mp3,english,5.328,32000,1
2496,/content/lang5000/english/common_voice_en_37959811.mp3,english,4.536,32000,1
2497,/content/lang5000/english/common_voice_en_37959812.mp3,english,4.32,32000,1
2498,/content/lang5000/english/common_voice_en_37959846.mp3,english,5.76,32000,1
2499,/content/lang5000/english/common_voice_en_37959854.mp3,english,5.76,32000,1
2500,/content/lang5000/english/common_voice_en_37959860.mp3,english,7.38,32000,1
2501,/content/lang5000/english/common_voice_en_37959861.mp3,english,5.22,32000,1
2502,/content/lang5000/english/common_voice_en_37959900.mp3,english,4.788,32000,1
2503,/content/lang5000/english/common_voice_en_37959924.mp3,english,5.58,32000,1
2504,/content/lang5000/english/common_voice_en_37959927.mp3,english,3.42,32000,1
2505,/content/lang5000/english/common_voice_en_37960259.mp3,english,5.868,32000,1
2506,/content/lang5000/english/common_voice_en_37960287.mp3,english,3.996,32000,1
2507,/content/lang5000/english/common_voice_en_37960321.mp3,english,7.236,32000,1
2508,/content/lang5000/english/common_voice_en_37960322.mp3,english,3.24,32000,1
2509,/content/lang5000/english/common_voice_en_37960334.mp3,english,7.596,32000,1
2510,/content/lang5000/english/common_voice_en_37960346.mp3,english,6.336,32000,1
2511,/content/lang5000/english/common_voice_en_37960360.mp3,english,4.428,32000,1
2512,/content/lang5000/english/common_voice_en_37960362.mp3,english,5.22,32000,1
2513,/content/lang5000/english/common_voice_en_37960371.mp3,english,5.58,32000,1
2514,/content/lang5000/english/common_voice_en_37960381.mp3,english,6.48,32000,1
2515,/content/lang5000/english/common_voice_en_37960394.mp3,english,6.048,32000,1
2516,/content/lang5000/english/common_voice_en_37960395.mp3,english,4.14,32000,1
2517,/content/lang5000/english/common_voice_en_37960443.mp3,english,5.436,32000,1
2518,/content/lang5000/english/common_voice_en_37960453.mp3,english,5.256,32000,1
2519,/content/lang5000/english/common_voice_en_37960479.mp3,english,4.356,32000,1
2520,/content/lang5000/english/common_voice_en_37960487.mp3,english,3.996,32000,1
2521,/content/lang5000/english/common_voice_en_37960827.mp3,english,5.436,32000,1
2522,/content/lang5000/english/common_voice_en_37960860.mp3,english,5.148,32000,1
2523,/content/lang5000/english/common_voice_en_37960861.mp3,english,4.428,32000,1
2524,/content/lang5000/english/common_voice_en_37960867.mp3,english,3.96,32000,1
2525,/content/lang5000/english/common_voice_en_37960891.mp3,english,4.788,32000,1
2526,/content/lang5000/english/common_voice_en_37960892.mp3,english,3.708,32000,1
2527,/content/lang5000/english/common_voice_en_37960909.mp3,english,5.22,32000,1
2528,/content/lang5000/english/common_voice_en_37960917.mp3,english,7.416,32000,1
2529,/content/lang5000/english/common_voice_en_37960929.mp3,english,7.884,32000,1
2530,/content/lang5000/english/common_voice_en_37960938.mp3,english,5.796,32000,1
2531,/content/lang5000/english/common_voice_en_37960940.mp3,english,4.248,32000,1
2532,/content/lang5000/english/common_voice_en_37960943.mp3,english,3.168,32000,1
2533,/content/lang5000/english/common_voice_en_37960994.mp3,english,7.02,32000,1
2534,/content/lang5000/english/common_voice_en_37961009.mp3,english,5.4,32000,1
2535,/content/lang5000/english/common_voice_en_37961023.mp3,english,5.4,32000,1
2536,/content/lang5000/english/common_voice_en_37961033.mp3,english,3.888,32000,1
2537,/content/lang5000/english/common_voice_en_37961108.mp3,english,7.2,32000,1
2538,/content/lang5000/english/common_voice_en_37961120.mp3,english,5.436,32000,1
2539,/content/lang5000/english/common_voice_en_37961125.mp3,english,4.896,32000,1
2540,/content/lang5000/english/common_voice_en_37961127.mp3,english,7.56,32000,1
2541,/content/lang5000/english/common_voice_en_37961183.mp3,english,4.68,32000,1
2542,/content/lang5000/english/common_voice_en_37961220.mp3,english,5.22,32000,1
2543,/content/lang5000/english/common_voice_en_37961247.mp3,english,5.868,32000,1
2544,/content/lang5000/english/common_voice_en_37961254.mp3,english,5.688,32000,1
2545,/content/lang5000/english/common_voice_en_37961259.mp3,english,5.4,32000,1
2546,/content/lang5000/english/common_voice_en_37961272.mp3,english,4.968,32000,1
2547,/content/lang5000/english/common_voice_en_37961331.mp3,english,3.42,32000,1
2548,/content/lang5000/english/common_voice_en_37962051.mp3,english,5.868,32000,1
2549,/content/lang5000/english/common_voice_en_37962053.mp3,english,6.516,32000,1
2550,/content/lang5000/english/common_voice_en_37962061.mp3,english,5.688,32000,1
2551,/content/lang5000/english/common_voice_en_37962082.mp3,english,5.328,32000,1
2552,/content/lang5000/english/common_voice_en_37962176.mp3,english,6.588,32000,1
2553,/content/lang5000/english/common_voice_en_37962178.mp3,english,5.616,32000,1
2554,/content/lang5000/english/common_voice_en_37962235.mp3,english,4.896,32000,1
2555,/content/lang5000/english/common_voice_en_37962236.mp3,english,5.976,32000,1
2556,/content/lang5000/english/common_voice_en_37962243.mp3,english,5.58,32000,1
2557,/content/lang5000/english/common_voice_en_37962775.mp3,english,3.708,32000,1
2558,/content/lang5000/english/common_voice_en_37962880.mp3,english,7.848,32000,1
2559,/content/lang5000/english/common_voice_en_37962930.mp3,english,5.58,32000,1
2560,/content/lang5000/english/common_voice_en_37962973.mp3,english,6.3,32000,1
2561,/content/lang5000/english/common_voice_en_37963009.mp3,english,4.86,32000,1
2562,/content/lang5000/english/common_voice_en_37963132.mp3,english,5.508,32000,1
2563,/content/lang5000/english/common_voice_en_37963181.mp3,english,5.976,32000,1
2564,/content/lang5000/english/common_voice_en_37963202.mp3,english,4.248,32000,1
2565,/content/lang5000/english/common_voice_en_37963252.mp3,english,3.888,32000,1
2566,/content/lang5000/english/common_voice_en_37963280.mp3,english,3.96,32000,1
2567,/content/lang5000/english/common_voice_en_37963281.mp3,english,4.536,32000,1
2568,/content/lang5000/english/common_voice_en_37963283.mp3,english,3.456,32000,1
2569,/content/lang5000/english/common_voice_en_37963327.mp3,english,3.636,32000,1
2570,/content/lang5000/english/common_voice_en_37963383.mp3,english,4.896,32000,1
2571,/content/lang5000/english/common_voice_en_37963391.mp3,english,5.22,32000,1
2572,/content/lang5000/english/common_voice_en_37963420.mp3,english,5.076,32000,1
2573,/content/lang5000/english/common_voice_en_37963606.mp3,english,6.552,32000,1
2574,/content/lang5000/english/common_voice_en_37963744.mp3,english,6.012,32000,1
2575,/content/lang5000/english/common_voice_en_37963851.mp3,english,6.66,32000,1
2576,/content/lang5000/english/common_voice_en_37963869.mp3,english,7.236,32000,1
2577,/content/lang5000/english/common_voice_en_37963894.mp3,english,4.752,32000,1
2578,/content/lang5000/english/common_voice_en_37963906.mp3,english,6.156,32000,1
2579,/content/lang5000/english/common_voice_en_37963923.mp3,english,7.272,32000,1
2580,/content/lang5000/english/common_voice_en_37963963.mp3,english,6.84,32000,1
2581,/content/lang5000/english/common_voice_en_37964012.mp3,english,7.344,32000,1
2582,/content/lang5000/english/common_voice_en_37964105.mp3,english,3.78,32000,1
2583,/content/lang5000/english/common_voice_en_37964106.mp3,english,5.832,32000,1
2584,/content/lang5000/english/common_voice_en_37964108.mp3,english,7.416,32000,1
2585,/content/lang5000/english/common_voice_en_37964476.mp3,english,7.668,32000,1
2586,/content/lang5000/english/common_voice_en_37964487.mp3,english,6.264,32000,1
2587,/content/lang5000/english/common_voice_en_37964617.mp3,english,4.428,32000,1
2588,/content/lang5000/english/common_voice_en_37965066.mp3,english,2.916,32000,1
2589,/content/lang5000/english/common_voice_en_37965353.mp3,english,3.456,32000,1
2590,/content/lang5000/english/common_voice_en_37965621.mp3,english,4.068,32000,1
2591,/content/lang5000/english/common_voice_en_37965683.mp3,english,6.084,32000,1
2592,/content/lang5000/english/common_voice_en_37965757.mp3,english,3.312,32000,1
2593,/content/lang5000/english/common_voice_en_37965943.mp3,english,4.14,32000,1
2594,/content/lang5000/english/common_voice_en_37965944.mp3,english,4.86,32000,1
2595,/content/lang5000/english/common_voice_en_37965969.mp3,english,4.536,32000,1
2596,/content/lang5000/english/common_voice_en_37965976.mp3,english,5.148,32000,1
2597,/content/lang5000/english/common_voice_en_37965988.mp3,english,4.428,32000,1
2598,/content/lang5000/english/common_voice_en_37966059.mp3,english,3.096,32000,1
2599,/content/lang5000/english/common_voice_en_37966096.mp3,english,4.356,32000,1
2600,/content/lang5000/english/common_voice_en_37966117.mp3,english,4.32,32000,1
2601,/content/lang5000/english/common_voice_en_37966284.mp3,english,4.14,32000,1
2602,/content/lang5000/english/common_voice_en_37966289.mp3,english,4.14,32000,1
2603,/content/lang5000/english/common_voice_en_37966298.mp3,english,4.356,32000,1
2604,/content/lang5000/english/common_voice_en_37966307.mp3,english,6.408,32000,1
2605,/content/lang5000/english/common_voice_en_37966313.mp3,english,5.148,32000,1
2606,/content/lang5000/english/common_voice_en_37967258.mp3,english,4.896,32000,1
2607,/content/lang5000/english/common_voice_en_37967262.mp3,english,4.176,32000,1
2608,/content/lang5000/english/common_voice_en_37967263.mp3,english,4.68,32000,1
2609,/content/lang5000/english/common_voice_en_37967325.mp3,english,5.076,32000,1
2610,/content/lang5000/english/common_voice_en_37967341.mp3,english,4.536,32000,1
2611,/content/lang5000/english/common_voice_en_37967352.mp3,english,6.516,32000,1
2612,/content/lang5000/english/common_voice_en_37967449.mp3,english,4.608,32000,1
2613,/content/lang5000/english/common_voice_en_37967665.mp3,english,6.408,32000,1
2614,/content/lang5000/english/common_voice_en_37967715.mp3,english,5.22,32000,1
2615,/content/lang5000/english/common_voice_en_37967828.mp3,english,5.04,32000,1
2616,/content/lang5000/english/common_voice_en_37967830.mp3,english,4.716,32000,1
2617,/content/lang5000/english/common_voice_en_37968363.mp3,english,5.58,32000,1
2618,/content/lang5000/english/common_voice_en_37968367.mp3,english,4.428,32000,1
2619,/content/lang5000/english/common_voice_en_37968537.mp3,english,7.776,32000,1
2620,/content/lang5000/english/common_voice_en_37968547.mp3,english,7.56,32000,1
2621,/content/lang5000/english/common_voice_en_37968550.mp3,english,6.048,32000,1
2622,/content/lang5000/english/common_voice_en_37968571.mp3,english,3.348,32000,1
2623,/content/lang5000/english/common_voice_en_37968594.mp3,english,4.428,32000,1
2624,/content/lang5000/english/common_voice_en_37968596.mp3,english,3.456,32000,1
2625,/content/lang5000/english/common_voice_en_37968605.mp3,english,5.4,32000,1
2626,/content/lang5000/english/common_voice_en_37968623.mp3,english,5.76,32000,1
2627,/content/lang5000/english/common_voice_en_37968647.mp3,english,6.12,32000,1
2628,/content/lang5000/english/common_voice_en_37968669.mp3,english,6.588,32000,1
2629,/content/lang5000/english/common_voice_en_37968698.mp3,english,3.96,32000,1
2630,/content/lang5000/english/common_voice_en_37968746.mp3,english,6.876,32000,1
2631,/content/lang5000/english/common_voice_en_37969812.mp3,english,6.444,32000,1
2632,/content/lang5000/english/common_voice_en_37969852.mp3,english,4.392,32000,1
2633,/content/lang5000/english/common_voice_en_37969980.mp3,english,5.652,32000,1
2634,/content/lang5000/english/common_voice_en_37969982.mp3,english,5.58,32000,1
2635,/content/lang5000/english/common_voice_en_37970158.mp3,english,5.148,32000,1
2636,/content/lang5000/english/common_voice_en_37970159.mp3,english,3.888,32000,1
2637,/content/lang5000/english/common_voice_en_37970160.mp3,english,7.488,32000,1
2638,/content/lang5000/english/common_voice_en_37970179.mp3,english,6.516,32000,1
2639,/content/lang5000/english/common_voice_en_37970201.mp3,english,6.048,32000,1
2640,/content/lang5000/english/common_voice_en_37970268.mp3,english,5.256,32000,1
2641,/content/lang5000/english/common_voice_en_37970270.mp3,english,5.58,32000,1
2642,/content/lang5000/english/common_voice_en_37970296.mp3,english,4.356,32000,1
2643,/content/lang5000/english/common_voice_en_37970297.mp3,english,5.94,32000,1
2644,/content/lang5000/english/common_voice_en_37970299.mp3,english,3.42,32000,1
2645,/content/lang5000/english/common_voice_en_37970310.mp3,english,4.248,32000,1
2646,/content/lang5000/english/common_voice_en_37970417.mp3,english,3.42,32000,1
2647,/content/lang5000/english/common_voice_en_37970434.mp3,english,6.696,32000,1
2648,/content/lang5000/english/common_voice_en_37970493.mp3,english,6.516,32000,1
2649,/content/lang5000/english/common_voice_en_37970505.mp3,english,5.508,32000,1
2650,/content/lang5000/english/common_voice_en_37970531.mp3,english,3.96,32000,1
2651,/content/lang5000/english/common_voice_en_37970540.mp3,english,4.428,32000,1
2652,/content/lang5000/english/common_voice_en_37970541.mp3,english,5.688,32000,1
2653,/content/lang5000/english/common_voice_en_37970554.mp3,english,6.696,32000,1
2654,/content/lang5000/english/common_voice_en_37970609.mp3,english,9.36,32000,1
2655,/content/lang5000/english/common_voice_en_37970629.mp3,english,3.78,32000,1
2656,/content/lang5000/english/common_voice_en_37970651.mp3,english,4.5,32000,1
2657,/content/lang5000/english/common_voice_en_37970671.mp3,english,7.596,32000,1
2658,/content/lang5000/english/common_voice_en_37970681.mp3,english,3.6,32000,1
2659,/content/lang5000/english/common_voice_en_37970691.mp3,english,5.04,32000,1
2660,/content/lang5000/english/common_voice_en_37970749.mp3,english,5.76,32000,1
2661,/content/lang5000/english/common_voice_en_37970757.mp3,english,5.76,32000,1
2662,/content/lang5000/english/common_voice_en_37970826.mp3,english,5.4,32000,1
2663,/content/lang5000/english/common_voice_en_37970933.mp3,english,6.66,32000,1
2664,/content/lang5000/english/common_voice_en_37970948.mp3,english,6.48,32000,1
2665,/content/lang5000/english/common_voice_en_37970956.mp3,english,3.888,32000,1
2666,/content/lang5000/english/common_voice_en_37970988.mp3,english,5.076,32000,1
2667,/content/lang5000/english/common_voice_en_37970996.mp3,english,6.948,32000,1
2668,/content/lang5000/english/common_voice_en_37971011.mp3,english,6.516,32000,1
2669,/content/lang5000/english/common_voice_en_37971304.mp3,english,9.648,32000,1
2670,/content/lang5000/english/common_voice_en_37971606.mp3,english,5.04,32000,1
2671,/content/lang5000/english/common_voice_en_37971625.mp3,english,4.86,32000,1
2672,/content/lang5000/english/common_voice_en_37971668.mp3,english,6.948,32000,1
2673,/content/lang5000/english/common_voice_en_37971746.mp3,english,6.408,32000,1
2674,/content/lang5000/english/common_voice_en_37971782.mp3,english,3.888,32000,1
2675,/content/lang5000/english/common_voice_en_37971827.mp3,english,6.048,32000,1
2676,/content/lang5000/english/common_voice_en_37971883.mp3,english,3.24,32000,1
2677,/content/lang5000/english/common_voice_en_37971998.mp3,english,5.688,32000,1
2678,/content/lang5000/english/common_voice_en_37972010.mp3,english,4.608,32000,1
2679,/content/lang5000/english/common_voice_en_37972054.mp3,english,6.48,32000,1
2680,/content/lang5000/english/common_voice_en_37972313.mp3,english,4.356,32000,1
2681,/content/lang5000/english/common_voice_en_37972789.mp3,english,6.84,32000,1
2682,/content/lang5000/english/common_voice_en_37972799.mp3,english,4.5,32000,1
2683,/content/lang5000/english/common_voice_en_37972843.mp3,english,6.228,32000,1
2684,/content/lang5000/english/common_voice_en_37972995.mp3,english,6.48,32000,1
2685,/content/lang5000/english/common_voice_en_37972997.mp3,english,6.948,32000,1
2686,/content/lang5000/english/common_voice_en_37972998.mp3,english,5.976,32000,1
2687,/content/lang5000/english/common_voice_en_37973616.mp3,english,6.12,32000,1
2688,/content/lang5000/english/common_voice_en_37973635.mp3,english,6.336,32000,1
2689,/content/lang5000/english/common_voice_en_37973665.mp3,english,5.148,32000,1
2690,/content/lang5000/english/common_voice_en_37973831.mp3,english,4.968,32000,1
2691,/content/lang5000/english/common_voice_en_37974775.mp3,english,4.896,32000,1
2692,/content/lang5000/english/common_voice_en_37974812.mp3,english,6.768,32000,1
2693,/content/lang5000/english/common_voice_en_37974816.mp3,english,2.376,32000,1
2694,/content/lang5000/english/common_voice_en_37974823.mp3,english,6.048,32000,1
2695,/content/lang5000/english/common_voice_en_37974834.mp3,english,5.796,32000,1
2696,/content/lang5000/english/common_voice_en_37974836.mp3,english,5.256,32000,1
2697,/content/lang5000/english/common_voice_en_37974870.mp3,english,3.96,32000,1
2698,/content/lang5000/english/common_voice_en_37974883.mp3,english,7.308,32000,1
2699,/content/lang5000/english/common_voice_en_37974919.mp3,english,5.436,32000,1
2700,/content/lang5000/english/common_voice_en_37975009.mp3,english,5.58,32000,1
2701,/content/lang5000/english/common_voice_en_37975025.mp3,english,2.808,32000,1
2702,/content/lang5000/english/common_voice_en_37975102.mp3,english,3.816,32000,1
2703,/content/lang5000/english/common_voice_en_37975298.mp3,english,4.968,32000,1
2704,/content/lang5000/english/common_voice_en_37976277.mp3,english,6.156,32000,1
2705,/content/lang5000/english/common_voice_en_37976319.mp3,english,3.78,32000,1
2706,/content/lang5000/english/common_voice_en_37976331.mp3,english,2.7,32000,1
2707,/content/lang5000/english/common_voice_en_37976335.mp3,english,5.796,32000,1
2708,/content/lang5000/english/common_voice_en_37976347.mp3,english,5.796,32000,1
2709,/content/lang5000/english/common_voice_en_37976380.mp3,english,4.536,32000,1
2710,/content/lang5000/english/common_voice_en_37976469.mp3,english,5.868,32000,1
2711,/content/lang5000/english/common_voice_en_37976478.mp3,english,4.608,32000,1
2712,/content/lang5000/english/common_voice_en_37976589.mp3,english,4.14,32000,1
2713,/content/lang5000/english/common_voice_en_37976591.mp3,english,5.94,32000,1
2714,/content/lang5000/english/common_voice_en_37976639.mp3,english,3.816,32000,1
2715,/content/lang5000/english/common_voice_en_37976916.mp3,english,6.696,32000,1
2716,/content/lang5000/english/common_voice_en_37978488.mp3,english,4.968,32000,1
